sku,brand_sku_code,hob_sku_code,ean_upc,store_view_code,attribute_set_code,product_type,categories,subcatagories,merchandise_categories,product_websites,name,manufacturer,gender,range,formulation,finish,coverage,skin_tone,skin_type,spf,hair_type,scalp_type,variant_type,pack_of,shade,color,size,product_details,description,short_description,how_to_use,key_ingredients,concern,hsn,shelf_life,article_type_sap,mc_code,country_of_origin,manufacture_info,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_image_labels
3000199005,EYSH_PRSSDGLITR_RFIL05,,3000199005,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-05 -Silver Chrome-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Silver,05 -Silver Chrome,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/mlwb8mrbt1p4zlu/EYSH_PRSSDGLITR_RFIL05.main.jpg,EYSH_PRSSDGLITR_RFIL05,https://dl.dropboxusercontent.com/s/mlwb8mrbt1p4zlu/EYSH_PRSSDGLITR_RFIL05.main.jpg,EYSH_PRSSDGLITR_RFIL05,https://dl.dropboxusercontent.com/s/mlwb8mrbt1p4zlu/EYSH_PRSSDGLITR_RFIL05.main.jpg,EYSH_PRSSDGLITR_RFIL05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199006,EYSH_PRSSDGLITR_RFIL06,,3000199006,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-06 -White Swan-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Silver,06 -White Swan,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/cuq1fcl47qu4s7k/EYSH_PRSSDGLITR_RFIL06.main.jpg,EYSH_PRSSDGLITR_RFIL06,https://dl.dropboxusercontent.com/s/cuq1fcl47qu4s7k/EYSH_PRSSDGLITR_RFIL06.main.jpg,EYSH_PRSSDGLITR_RFIL06,https://dl.dropboxusercontent.com/s/cuq1fcl47qu4s7k/EYSH_PRSSDGLITR_RFIL06.main.jpg,EYSH_PRSSDGLITR_RFIL06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199007,EYSH_PRSSDGLITR_RFIL07,,3000199007,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-07 -Dark Horse-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Brown,07 -Dark Horse,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/h2t969zrjn8d9qt/EYSH_PRSSDGLITR_RFIL07.main.jpg,EYSH_PRSSDGLITR_RFIL07,https://dl.dropboxusercontent.com/s/h2t969zrjn8d9qt/EYSH_PRSSDGLITR_RFIL07.main.jpg,EYSH_PRSSDGLITR_RFIL07,https://dl.dropboxusercontent.com/s/h2t969zrjn8d9qt/EYSH_PRSSDGLITR_RFIL07.main.jpg,EYSH_PRSSDGLITR_RFIL07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199008,EYSH_PRSSDGLITR_RFIL08,,3000199008,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-08 -When in Rome-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Red,08 -When in Rome,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/fog5dir3xr8z1ky/EYSH_PRSSDGLITR_RFIL08.main.jpg,EYSH_PRSSDGLITR_RFIL08,https://dl.dropboxusercontent.com/s/fog5dir3xr8z1ky/EYSH_PRSSDGLITR_RFIL08.main.jpg,EYSH_PRSSDGLITR_RFIL08,https://dl.dropboxusercontent.com/s/fog5dir3xr8z1ky/EYSH_PRSSDGLITR_RFIL08.main.jpg,EYSH_PRSSDGLITR_RFIL08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199009,EYSH_PRSSDGLITR_RFIL09,,3000199009,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-09 -Golden Clover-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Brown,09 -Golden Clover,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/j84st3pszd0gkve/EYSH_PRSSDGLITR_RFIL09.main.jpg,EYSH_PRSSDGLITR_RFIL09,https://dl.dropboxusercontent.com/s/j84st3pszd0gkve/EYSH_PRSSDGLITR_RFIL09.main.jpg,EYSH_PRSSDGLITR_RFIL09,https://dl.dropboxusercontent.com/s/j84st3pszd0gkve/EYSH_PRSSDGLITR_RFIL09.main.jpg,EYSH_PRSSDGLITR_RFIL09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199010,EYSH_PRSSDGLITR_RFIL10,,3000199010,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-10 -Disco Bar-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,White,10 -Disco Bar,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/xg9o0gdfwo2eb8x/EYSH_PRSSDGLITR_RFIL10.main.jpg,EYSH_PRSSDGLITR_RFIL10,https://dl.dropboxusercontent.com/s/xg9o0gdfwo2eb8x/EYSH_PRSSDGLITR_RFIL10.main.jpg,EYSH_PRSSDGLITR_RFIL10,https://dl.dropboxusercontent.com/s/xg9o0gdfwo2eb8x/EYSH_PRSSDGLITR_RFIL10.main.jpg,EYSH_PRSSDGLITR_RFIL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199011,EYSH_PRSSDGLITR_RFIL11,,3000199011,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-11 -Mistle Toe-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,White,11 -Mistle Toe,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/4x8lwidj6u07o27/EYSH_PRSSDGLITR_RFIL11.main.jpg,EYSH_PRSSDGLITR_RFIL11,https://dl.dropboxusercontent.com/s/4x8lwidj6u07o27/EYSH_PRSSDGLITR_RFIL11.main.jpg,EYSH_PRSSDGLITR_RFIL11,https://dl.dropboxusercontent.com/s/4x8lwidj6u07o27/EYSH_PRSSDGLITR_RFIL11.main.jpg,EYSH_PRSSDGLITR_RFIL11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199012,EYSH_PRSSDGLITR_RFIL12,,3000199012,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-12 -Candle Light-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Brown,12 -Candle Light,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/b8d0n3zqolyi32i/EYSH_PRSSDGLITR_RFIL12.main.jpg,EYSH_PRSSDGLITR_RFIL12,https://dl.dropboxusercontent.com/s/b8d0n3zqolyi32i/EYSH_PRSSDGLITR_RFIL12.main.jpg,EYSH_PRSSDGLITR_RFIL12,https://dl.dropboxusercontent.com/s/b8d0n3zqolyi32i/EYSH_PRSSDGLITR_RFIL12.main.jpg,EYSH_PRSSDGLITR_RFIL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199013,EYSH_PRSSDGLITR_RFIL13,,3000199013,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-13 -Highness-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Red,13 -Highness,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/hj811cgux421irn/EYSH_PRSSDGLITR_RFIL13.main.jpg,EYSH_PRSSDGLITR_RFIL13,https://dl.dropboxusercontent.com/s/hj811cgux421irn/EYSH_PRSSDGLITR_RFIL13.main.jpg,EYSH_PRSSDGLITR_RFIL13,https://dl.dropboxusercontent.com/s/hj811cgux421irn/EYSH_PRSSDGLITR_RFIL13.main.jpg,EYSH_PRSSDGLITR_RFIL13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199014,EYSH_PRSSDGLITR_RFIL14,,3000199014,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-14 -Glory-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Brown,14 -Glory,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/2cgr4i0sf40otgq/EYSH_PRSSDGLITR_RFIL14.main.jpg,EYSH_PRSSDGLITR_RFIL14,https://dl.dropboxusercontent.com/s/2cgr4i0sf40otgq/EYSH_PRSSDGLITR_RFIL14.main.jpg,EYSH_PRSSDGLITR_RFIL14,https://dl.dropboxusercontent.com/s/2cgr4i0sf40otgq/EYSH_PRSSDGLITR_RFIL14.main.jpg,EYSH_PRSSDGLITR_RFIL14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199015,EYSH_PRSSDGLITR_RFIL15,,3000199015,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-15 -Havana-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Gold,15 -Havana,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/i91frz2forhh3zc/EYSH_PRSSDGLITR_RFIL15.main.jpg,EYSH_PRSSDGLITR_RFIL15,https://dl.dropboxusercontent.com/s/i91frz2forhh3zc/EYSH_PRSSDGLITR_RFIL15.main.jpg,EYSH_PRSSDGLITR_RFIL15,https://dl.dropboxusercontent.com/s/i91frz2forhh3zc/EYSH_PRSSDGLITR_RFIL15.main.jpg,EYSH_PRSSDGLITR_RFIL15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199016,EYSH_PRSSDGLITR_RFIL16,,3000199016,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-16 -Mermaid-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Nude,16 -Mermaid,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/26hzbv3t0zp0cmb/EYSH_PRSSDGLITR_RFIL16.main.jpg,EYSH_PRSSDGLITR_RFIL16,https://dl.dropboxusercontent.com/s/26hzbv3t0zp0cmb/EYSH_PRSSDGLITR_RFIL16.main.jpg,EYSH_PRSSDGLITR_RFIL16,https://dl.dropboxusercontent.com/s/26hzbv3t0zp0cmb/EYSH_PRSSDGLITR_RFIL16.main.jpg,EYSH_PRSSDGLITR_RFIL16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199017,EYSH_PRSSDGLITR_RFIL17,,3000199017,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-17 -Sunrise-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Nude,17 -Sunrise,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/maliux9y4xo2126/EYSH_PRSSDGLITR_RFIL17.main.jpg,EYSH_PRSSDGLITR_RFIL17,https://dl.dropboxusercontent.com/s/maliux9y4xo2126/EYSH_PRSSDGLITR_RFIL17.main.jpg,EYSH_PRSSDGLITR_RFIL17,https://dl.dropboxusercontent.com/s/maliux9y4xo2126/EYSH_PRSSDGLITR_RFIL17.main.jpg,EYSH_PRSSDGLITR_RFIL17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199018,EYSH_PRSSDGLITR_RFIL18,,3000199018,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-18 -Ex -Affair-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Black,18 -Ex -Affair,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/vwyq5ws7ui3uspn/EYSH_PRSSDGLITR_RFIL18.main.jpg,EYSH_PRSSDGLITR_RFIL18,https://dl.dropboxusercontent.com/s/vwyq5ws7ui3uspn/EYSH_PRSSDGLITR_RFIL18.main.jpg,EYSH_PRSSDGLITR_RFIL18,https://dl.dropboxusercontent.com/s/vwyq5ws7ui3uspn/EYSH_PRSSDGLITR_RFIL18.main.jpg,EYSH_PRSSDGLITR_RFIL18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199019,EYSH_PRSSDGLITR_RFIL19,,3000199019,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-19 -Fireflies-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Brown,19 -Fireflies,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/9c0nxx32t3wn6a0/EYSH_PRSSDGLITR_RFIL19.main.jpg,EYSH_PRSSDGLITR_RFIL19,https://dl.dropboxusercontent.com/s/9c0nxx32t3wn6a0/EYSH_PRSSDGLITR_RFIL19.main.jpg,EYSH_PRSSDGLITR_RFIL19,https://dl.dropboxusercontent.com/s/9c0nxx32t3wn6a0/EYSH_PRSSDGLITR_RFIL19.main.jpg,EYSH_PRSSDGLITR_RFIL19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199020,EYSH_PRSSDGLITR_RFIL20,,3000199020,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-20 -Lemon Tart-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Gold,20 -Lemon Tart,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/vjyz963m3s5h8eu/EYSH_PRSSDGLITR_RFIL20.main.jpg,EYSH_PRSSDGLITR_RFIL20,https://dl.dropboxusercontent.com/s/vjyz963m3s5h8eu/EYSH_PRSSDGLITR_RFIL20.main.jpg,EYSH_PRSSDGLITR_RFIL20,https://dl.dropboxusercontent.com/s/vjyz963m3s5h8eu/EYSH_PRSSDGLITR_RFIL20.main.jpg,EYSH_PRSSDGLITR_RFIL20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199021,EYSH_PRSSDGLITR_RFIL21,,3000199021,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-21 -Tassels-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Brown,21 -Tassels,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/du1ymvk2r85wq83/EYSH_PRSSDGLITR_RFIL21.main.jpg,EYSH_PRSSDGLITR_RFIL21,https://dl.dropboxusercontent.com/s/du1ymvk2r85wq83/EYSH_PRSSDGLITR_RFIL21.main.jpg,EYSH_PRSSDGLITR_RFIL21,https://dl.dropboxusercontent.com/s/du1ymvk2r85wq83/EYSH_PRSSDGLITR_RFIL21.main.jpg,EYSH_PRSSDGLITR_RFIL21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199022,EYSH_PRSSDGLITR_RFIL22,,3000199022,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-22 -Prom Night-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Grey ,22 -Prom Night,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/iibchq0yo5cco17/EYSH_PRSSDGLITR_RFIL22.main.jpg,EYSH_PRSSDGLITR_RFIL22,https://dl.dropboxusercontent.com/s/iibchq0yo5cco17/EYSH_PRSSDGLITR_RFIL22.main.jpg,EYSH_PRSSDGLITR_RFIL22,https://dl.dropboxusercontent.com/s/iibchq0yo5cco17/EYSH_PRSSDGLITR_RFIL22.main.jpg,EYSH_PRSSDGLITR_RFIL22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199023,EYSH_PRSSDGLITR_RFIL23,,3000199023,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-23 -Green Alert-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Green,23 -Green Alert,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/9ffdl4b3xuffca8/EYSH_PRSSDGLITR_RFIL23.main.jpg,EYSH_PRSSDGLITR_RFIL23,https://dl.dropboxusercontent.com/s/9ffdl4b3xuffca8/EYSH_PRSSDGLITR_RFIL23.main.jpg,EYSH_PRSSDGLITR_RFIL23,https://dl.dropboxusercontent.com/s/9ffdl4b3xuffca8/EYSH_PRSSDGLITR_RFIL23.main.jpg,EYSH_PRSSDGLITR_RFIL23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000199024,EYSH_PRSSDGLITR_RFIL24,,3000199024,,Default,simple,"Default Category/Shop/Makeup,Default Category/Shop/Makeup/EYE",,EYE SHADOW & PALETTES,base,Pressed Glitter Eyeshadow-24 -Go Green-3 g / 0.11 oz,PAC,FEMALE,,Pressed Powder,Glitter,Medium Coverage ,,,,,,,1,Green,24 -Go Green,3 g / 0.11 oz,"Amp up your glam with our intensely pigmented pressed glitter. The formula is what makes it different than the rest. The glitter stays on your eyes once you've put it on. With almost no fallout, they're the perfect way of playing with glitter on your eyes.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Catalog, Search",500,,,,,,,,https://dl.dropboxusercontent.com/s/wd9w72uucmfi6t5/EYSH_PRSSDGLITR_RFIL24.main.jpg,EYSH_PRSSDGLITR_RFIL24,https://dl.dropboxusercontent.com/s/wd9w72uucmfi6t5/EYSH_PRSSDGLITR_RFIL24.main.jpg,EYSH_PRSSDGLITR_RFIL24,https://dl.dropboxusercontent.com/s/wd9w72uucmfi6t5/EYSH_PRSSDGLITR_RFIL24.main.jpg,EYSH_PRSSDGLITR_RFIL24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
